## soybean lines and characteristics from GRIN
TaxonId	3847
##
PI458281B	Korea, South	
PI458282	Korea, South	
PI458283	Korea, South	
PI458284	Korea, South	
PI458285	Korea, South	
PI458286	Korea, South	
PI458287	Korea, South	
PI458288	Korea, South	
PI458289	Korea, South	Changnyeong gun georeferenced
PI458290	Korea, South	Changnyeong gun georeferenced
PI458291	Korea, South	
PI458292	Korea, South	
PI458293	Korea, South	
PI458294	Korea, South	
PI458295	Korea, South	
PI458296	Korea, South	
PI458297	Korea, South	
PI458298	Korea, South	
PI458299	Korea, South	
PI458300	Korea, South	
PI458301	Korea, South	
PI458302	Korea, South	
PI458303	Korea, South	
PI458304	Korea, South	
PI458305	Korea, South	
PI458306A	Korea, South	
PI458306B	Korea, South	
PI458307A	Korea, South	
PI458307B	Korea, South	
PI458505		
PI458506		
PI458507		
PI458508A		
PI458508B		
PI458509		
PI458510		
PI458511		
PI458512		
PI458515	China	
PI458517	China	
PI458519A		
PI458519B		
PI458520		
PI458521		
PI458522		
PI458523		
PI458525		
PI458529		
PI458531		
PI458532A		
PI458532B		
PI458541	China	
PI458546		
PI458824	China	
PI458825A	China	
PI458825B	China	
PI458826A	China	
PI458826B	China	
PI458827	China	
PI458828	China	
PI458829	China	
PI459024	China	
PI459025A	China	
PI459025B	China	
PI459025C	China	
PI459025D	China	
PI459025E	China	
PI459025F	China	
PI459072	Thailand	
PI461419	China	
PI461508	China	
PI461509	China	
PI462312		
PI464865	China	
PI464875A	China	
PI464875B	China	
PI464876	China	
PI464877	China	
PI464878	China	
PI464879	China	
PI464880	China	
PI464881	China	
PI464882	China	
PI464883	China	
PI464884	China	
PI464886	China	
PI464887	China	
PI464888A	China	
PI464888B	China	
PI464893	China	
PI464894	China	
PI464895	China	
PI464896	China	
PI464897	China	
PI464898	China	
PI464899	China	
PI464900	China	
PI464901	China	
PI464902	China	
PI464904	China	
PI464905	China	
PI464909	China	
PI464910	China	
PI464911	China	
PI464912	China	
PI464913	China	
PI464914A	China	
PI464914B	China	
PI464915A	China	
PI464915B	China	
PI464916	China	
PI464917	China	
PI464920A	China	
PI464920B	China	
PI464921	China	
PI464922	China	
PI464923	China	
PI464924	China	
PI464931	China	
PI464932	China	
PI464933	China	
PI464940	China	
PI464941	China	
PI466749A	China	
PI466749B	China	
PI467307	China	
PI467308A	China	
PI467308B	China	
PI467309	China	
PI467310	China	
PI467311A	China	
PI467311B	China	
PI467311C	China	
PI467311D	China	
PI467311E	China	
PI467312	China	
PI467313	China	
PI467314	China	
PI467315	China	
PI467316	China	
PI467317	China	
PI467318A	China	
PI467318B	China	
PI467319	China	
PI467320	China	
PI467321	China	
PI467322A	China	
PI467322B	China	
PI467323A	China	
PI467323B	China	
PI467324	China	
PI467325	China	
PI467326	China	
PI467327	China	
PI467328	China	
PI467329	China	
PI467330	China	
PI467331	China	
PI467332	China	
PI467333	China	
PI467334A	China	
PI467334B	China	
PI467335A	China	
PI467335B	China	
PI467336	China	
PI467337	China	
PI467338	China	
PI467339	China	
PI467340	China	
PI467341	China	
PI467342	China	
PI467343	China	
PI467344	China	
PI467345	China	
PI467346	China	
PI467347	China	
PI468130	Pakistan	
PI468131	Pakistan	
PI468374A	India	
PI468374B	India	
PI468375	India	
PI468376	China	
PI468377	China	
PI468378	China	
PI468381	Japan	
PI468382	Japan	
PI468383	Japan	
PI468384	China	
PI468385	China	
PI468408A	China	
PI468408B	China	
PI468408C	China	
PI468903	China	
PI468904	China	
PI468905	China	
PI468906	China	
PI468907	China	
PI468908	China	
PI468909	China	
PI468910	China	
PI468911	China	
PI468912	China	
PI468913	China	
PI468914	China	
PI468915	China	
PI468919	China	
PI468920	China	
PI468921	China	
PI468922	China	
PI468923	China	
PI468964	Vietnam	
PI468965	Vietnam	
PI468966	China	
PI468967	Vietnam	
PI468968	Vietnam	
PI468969	Vietnam	
PI468970	Vietnam	
PI468971	Vietnam	
PI468972	Vietnam	
PI468973	Vietnam	
PI470221	China	
PI470222	China	
PI470223	China	
PI470224	China	
PI470225	China	
PI470226	China	
PI470227A	China	
PI470227B	China	
PI470929		
PI470930		
PI47131	China	
PI471899	Indonesia	
PI471900	Indonesia	
PI471901	Indonesia	
PI471903	Indonesia	
PI471904	Indonesia	
PI471925	Nepal	
PI471926	Nepal	
PI471927	Nepal	
PI471928	Nepal	
PI471929A	Nepal	
PI471929B	Nepal	
PI471930	Nepal	
PI471931	Nepal	
PI471932	Nepal	
PI471933	Nepal	
PI471934	Nepal	
PI471935	Nepal	
PI471936	Nepal	
PI471937	Nepal	
PI471938	Nepal	
PI471939	Nepal	
PI471940	Nepal	
PI471941	Nepal	
PI471942	Nepal	
PI471943A	Nepal	
PI471943B	Nepal	
PI473572	China	
PI473573	China	
PI475783A	China	
PI475783B	China	
PI475784	China	
PI475785	China	
PI475810	China	
PI475811A	China	
PI475811B	China	
PI475812A	China	
PI475812B	China	
PI475813A	China	
PI475813B	China	
PI475814	China	
PI475815	China	
PI475816	China	
PI475817	China	
PI475818	China	
PI475819	China	
PI475820	China	
PI475821	China	
PI475822A	China	
PI475822B	China	
PI475822C	China	
PI475823	China	
PI475824A	China	
PI475824B	China	
PI475825	China	
PI475826	China	
PI475827	China	
PI475828	China	
PI475829A	China	
PI475829B	China	
PI475830	China	
PI475831	China	
PI476344	Uzbekistan	
PI476345	Moldova	
PI476347	Moldova	
PI476348	Ukraine	
PI476349	Moldova	
PI476350A	Ukraine	
PI476350B	Ukraine	
PI476350C	Ukraine	
PI476351	Ukraine	
PI476352A	Kyrgyzstan	
PI476352B	Kyrgyzstan	
PI476352C	Kyrgyzstan	
PI476878	Vietnam	
PI476879	Vietnam	
PI476880	Vietnam	
PI476881	Vietnam	
PI476882	Vietnam	
PI476883	Vietnam	
PI476884	Vietnam	
PI476885	Vietnam	
PI476887	Vietnam	
PI476888	Vietnam	
PI476889	Vietnam	
PI476890	Vietnam	
PI476891	Vietnam	
PI476892	Vietnam	
PI476894	Vietnam	
PI476895	Vietnam	
PI476896	Vietnam	
PI476897	Vietnam	
PI476898	China	
PI476899	China	
PI476900	Vietnam	
PI476901	Vietnam	
PI476903	Vietnam	
PI476904	Vietnam	
PI476905A	China	
PI476905B	China	
PI476907	Vietnam	
PI476908	Vietnam	
PI476909	Vietnam	
PI476910	Vietnam	
PI476911	Vietnam	
PI476912	Vietnam	
PI476913	Vietnam	
PI476914	Vietnam	
PI476915	Vietnam	
PI476916	China	
PI476917	China	
PI476918	China	
PI476919	Vietnam	
PI476920	Vietnam	
PI476921	Vietnam	
PI476922	Vietnam	
PI476923	Vietnam	
PI476924	Vietnam	
PI476925	Vietnam	
PI476926	Vietnam	
PI476927	Vietnam	
PI476928	Vietnam	
PI476929	Vietnam	
PI476930	Vietnam	
PI476931	Vietnam	
PI476932	Vietnam	
PI476933	Vietnam	
PI476934	Vietnam	
PI476936	Vietnam	
PI476938	Vietnam	
PI476939	Vietnam	
PI476942	Vietnam	
PI476943	Vietnam	
PI479709	China	
PI479710	China	
PI479711	China	
PI479712	China	
PI479713	China	
PI479714	China	
PI479715	China	
PI479716	China	
PI479717	China	
PI479718A	China	
PI479718B	China	
PI479719	China	
PI479720	China	
PI479721	China	
PI479722	China	
PI479723	China	
PI479724A	China	
PI479724B	China	
PI479725A	China	
PI479725B	China	
PI479726	China	
PI479727	China	
PI479728A	China	
PI479728B	China	
PI479729	China	
PI479730	China	
PI479731	China	
PI479732	China	
PI479734	China	
PI479735	China	
PI479736	China	
PI479737	China	
PI479738	China	
PI479740	China	
PI479741	China	
PI479742	China	
PI479743	China	
PI479757	China	
PI479758	China	
PI479759	China	
PI479761	China	
PI479762	China	
PI481676	Bhutan	Local oniginal sounce.
PI481679	Bhutan	Plants enect, eanlien matuning than PI 481.680.
PI481683	Bhutan	Local oniginal sounce.
PI481686	Bhutan	Local oniginal sounce.
PI481688	Bhutan	
PI481690	Bhutan	
PI481691	Bhutan	
PI482599	Zimbabwe	
PI482600	Zimbabwe	
PI482601	Zimbabwe	
PI482602	Zimbabwe	
PI483082A	Korea, South	
PI483082B	Korea, South	
PI483083	Korea, South	
PI483084	Korea, South	
PI483251	Brazil	
PI483252	Brazil	
PI483253	Brazil	
PI483459	China	
PI486328		
PI486329		
PI486330		
PI486331		
PI486332		
PI486335	India	
PI486353	Korea, South	
PI486354A	Korea, South	
PI486354B	Korea, South	
PI486355	Korea, South	
PI490765	China	
PI490766	China	
PI490767	China	
PI490768	China	
PI490769	China	
PI491548	China	
PI491578	China	
PI491579	China	
PI494181	Japan	
PI494182	Japan	
PI494525		
PI494526		
PI494752	Indonesia	
PI494851	Zambia	
PI495016	Sri Lanka	
PI495017A	China	
PI495017B	China	
PI495017C	China	
PI495018	China	
PI495019	China	
PI495020	China	
PI495831	France	
PI495832	France	
PI497952	India	
PI497953	India	
PI497954	India	
PI497955	India	
PI497956	India	
PI497957	India	
PI497958	Nepal	
PI497959	India	
PI497960	India	
PI497961	India	
PI497962	India	
PI497963	India	
PI497964A	India	
PI497964B	India	
PI497964C	India	
PI497965	India	
PI497966	India	
PI497967	India	
PI497968	India	
PI497969	India	
PI497970	Nepal	
PI499955	China	
PI499957	China	
PI500648	Zambia	
PI503333	China	
PI503334	China	
PI503335	China	
PI503336	China	
PI503337	China	
PI503338	China	
PI503339A	China	
PI503339B	China	
PI503340	China	
PI504288	Japan	
PI504480	Taiwan	
PI504481	Taiwan	
PI504482	Taiwan	
PI504483A	Taiwan	
PI504483B	Taiwan	
PI504484	Taiwan	
PI504485	Japan	
PI504486	Taiwan	
PI504487	Taiwan	
PI504488	Taiwan	
PI504489	Taiwan	
PI504490	Taiwan	
PI504492	Taiwan	
PI504493	Taiwan	
PI504494	Taiwan	
PI504495	Taiwan	
PI504496	Taiwan	
PI504497	Taiwan	
PI504498	Taiwan	
PI504499	Taiwan	
PI504500	Taiwan	
PI504501	Taiwan	
PI504502	Taiwan	
PI504503	Taiwan	
PI504504	Taiwan	
PI504505	Indonesia	
PI504506	Hong Kong	
PI504507	Nepal	
PI504508	Japan	
PI504509	Taiwan	
PI504510	Thailand	
PI504812	Korea, South	
PI505649A	Zambia	
PI505649B	Zambia	
PI505650	Zambia	
PI506417		
PI506420	Korea, South	
PI506471	Japan	
PI506472	Japan	
PI506473	Japan	
PI506474	Japan	
PI506475	Japan	
PI506476	Japan	
PI506477	Japan	
PI506478	Japan	
PI506479	Japan	
PI506480	Japan	
PI506481	Japan	
PI506482	Japan	
PI506483	Japan	
PI506484	Japan	
PI506485	Japan	
PI506486	Japan	
PI506487	Japan	
PI506488	Japan	
PI506489	Japan	
PI506490	Japan	
PI506491	Japan	
PI506492	Japan	
PI506493	Japan	
PI506494	Japan	
PI506495	Japan	
PI506496	Japan	
PI506497	Japan	
PI506498	Japan	
PI506499	Japan	
PI506500	Japan	
PI506501	Japan	
PI506502	Japan	
PI506503	Japan	
PI506504	Japan	
PI506505	Japan	
PI506506	Japan	
PI506507	Japan	
PI506508	Japan	
PI506509	Japan	
PI506510	Japan	
PI506511	Japan	
PI506512	Japan	
PI506513	Japan	
PI506514	Japan	
PI506515	Japan	
PI506516	Japan	
PI506517	Japan	
PI506518	Japan	
PI506519	Japan	
PI506520	Japan	
PI506521	Japan	
PI506522	Japan	
PI506523	Japan	
PI506524	Japan	
PI506525	Japan	
PI506526	Japan	
PI506527	Japan	
PI506528	Japan	
PI506529	Japan	
PI506530	Japan	
PI506531	Japan	
PI506532	Japan	
PI506533	Japan	
PI506534	Japan	
PI506535	Japan	
PI506536	Japan	
PI506537	Japan	
PI506538	Japan	
PI506539	Japan	
PI506540	Japan	
PI506541	Japan	
PI506542	Japan	
PI506543	Japan	
PI506544	Japan	
PI506545	Japan	
PI506546	Japan	
PI506547	Japan	
PI506548	Japan	
PI506549	Japan	
PI506550A	Japan	
PI506550B	Japan	
PI506551	Japan	
PI506552	Japan	
PI506553	Japan	
PI506554	Japan	
PI506555	Japan	
PI506556	Japan	
PI506557	Japan	
PI506558	Japan	
PI506559	Japan	
PI506560	Japan	
PI506561	Japan	
PI506562	Japan	
PI506563	Japan	
PI506564	Japan	
PI506565	Japan	
PI506566	Japan	
PI506567	Japan	
PI506568	Japan	
PI506569	Japan	
PI506570	Japan	
PI506571	Japan	
PI506572	Japan	
PI506573	Japan	
PI506574	Japan	
PI506575A	Japan	
PI506575B	Japan	
PI506576	Japan	
PI506577	Japan	
PI506578	Japan	
PI506579	Japan	
PI506580	Japan	
PI506581A	Japan	
PI506581B	Japan	
PI506581C	Japan	
PI506582	Japan	
PI506583	Japan	
PI506584	Japan	
PI506585A	Japan	
PI506585B	Japan	
PI506586	Japan	
PI506587	Japan	
PI506588	Japan	
PI506589	Japan	
PI506590A	Japan	
PI506590B	Japan	
PI506590C	Japan	
PI506590D	Japan	
PI506590E	Japan	
PI506591	Japan	
PI506592	Japan	
PI506593	Japan	
PI506594	Japan	
PI506595A	Japan	
PI506595B	Japan	
PI506596	Japan	
PI506597	Japan	
PI506598	Japan	
PI506599	Japan	
PI506600	Japan	
PI506601	Japan	
PI506602	Japan	
PI506603	Japan	
PI506604	Japan	
PI506605	Japan	
PI506606	Japan	
PI506607	Japan	
PI506608	Japan	
PI506609	Japan	
PI506610	Japan	
PI506611	Japan	
PI506612	Japan	
PI506613	Japan	
PI506614	Japan	
PI506615	Japan	
PI506616	Japan	
PI506617	Japan	
PI506618	Japan	
PI506619	Japan	
PI506620	Japan	
PI506621	Japan	
PI506622	Japan	
PI506623	Japan	
PI506624	Japan	
PI506625	Japan	
PI506626	Japan	
PI506627	Japan	
PI506628	Japan	
PI506629	Japan	
PI506630	Japan	
PI506631	Japan	
PI506632	Japan	
PI506633	Japan	
PI506634	Japan	
PI506635	Japan	
PI506636	Japan	
PI506637	Japan	
PI506638	Japan	
PI506639	Japan	
PI506640	Japan	
PI506641	Japan	
PI506642	Japan	
PI506643	Japan	
PI506644	Japan	
PI506645	Japan	
PI506646	Japan	
PI506647	Japan	
PI506648	Japan	
PI506649	Japan	
PI506650	Japan	
PI506651	Japan	
PI506652	Japan	
PI506653	Japan	
PI506654	Japan	
PI506655	Japan	
PI506656	Japan	
PI506657	Japan	
PI506658	Japan	
PI506660	Japan	
PI506661	Japan	
PI506663	Japan	
PI506664	Japan	
PI506665	Japan	
PI506666	Japan	
PI506667	Japan	
PI506668	Japan	
PI506669	Japan	
PI506670	Japan	
PI506671	Japan	
PI506673	Japan	
PI506674	Japan	
PI506675	Japan	
PI506676	Japan	
PI506677	Japan	
PI506678	Japan	
PI506679	Japan	
PI506680	Japan	
PI506681	Japan	
PI506682	Japan	
PI506685	Japan	
PI506686	Japan	
PI506687	Japan	
PI506688	Japan	
PI506689	Japan	
PI506690	Japan	
PI506691	Japan	
PI506692	Japan	
PI506693	Japan	
PI506694	Japan	
PI506695	Japan	
PI506696	Japan	
PI506697	Japan	
PI506698	Japan	
PI506699	Japan	
PI506700	Japan	
PI506701	Japan	
PI506702	Japan	
PI506703	Japan	
PI506704	Japan	
PI506705	Japan	
PI506706	Japan	
PI506707	Japan	
PI506708	Japan	
PI506709	Japan	
PI506710	Japan	
PI506711A	Japan	
PI506711B	Japan	
PI506712	Japan	
PI506713	Japan	
PI506714	Japan	
PI506715	Japan	
PI506716	Japan	
PI506717	Japan	
PI506718	Japan	
PI506719	Japan	
PI506720	Japan	
PI506721	Japan	
PI506722	Japan	
PI506723	Japan	
PI506724	Japan	
PI506725	Japan	
PI506726	Japan	
PI506727	Japan	
PI506728	Japan	
PI506729	Japan	
PI506730	Japan	
PI506731	Japan	
PI506732	Japan	
PI506733A	Japan	
PI506733B	Japan	
PI506734	Japan	
PI506735A	Japan	
PI506735B	Japan	
PI506736	Japan	
PI506737	Japan	
PI506738	Japan	
PI506739	Japan	
PI506740	Japan	
PI506741	Japan	
PI506742	Japan	
PI506743	Japan	
PI506744	Japan	
PI506745	Japan	
PI506746	Japan	
PI506747	Japan	
PI506748	Japan	
PI506749	Japan	
PI506750	Japan	
PI506751	Japan	
PI506752	Japan	
PI506753	Japan	
PI506754	Japan	
PI506755	Japan	
PI506756	Japan	
PI506757	Japan	
PI506758	Japan	
PI506759	Japan	
PI506760	Japan	
PI506761	Japan	
PI506762A	Japan	
PI506762B	Japan	
PI506763	Japan	
PI506764	Japan	
PI506765	Japan	
PI506766	Japan	
PI506767	Japan	
PI506768	Japan	
PI506769	Japan	
PI506770	Japan	
PI506771	Japan	
PI506772	Japan	
PI506773	Japan	
PI506774	Japan	
PI506775	Japan	
PI506776	Japan	
PI506777	Japan	
PI506778	Japan	
PI506779	Japan	
PI506780	Japan	
PI506781	Japan	
PI506782	Japan	
PI506783	Japan	
PI506784	Japan	
PI506785	Japan	
PI506786	Japan	
PI506787	Japan	
PI506788	Japan	
PI506789	Japan	
PI506790	Japan	
PI506791	Japan	
PI506792	Japan	
PI506793	Japan	
PI506794	Japan	
PI506795	Japan	
PI506796	Japan	
PI506797	Japan	
PI506798	Japan	
PI506799	Japan	
PI506800A	Japan	
PI506800B	Japan	
PI506801A	Japan	
PI506801B	Japan	
PI506802	Japan	
PI506803	Japan	
PI506804	Japan	
PI506805	Japan	
PI506806	Japan	
PI506807	Japan	
PI506808	Japan	
PI506809	Japan	
PI506810	Japan	
PI506811	Japan	
PI506812	Japan	
PI506813	Japan	
PI506814	Japan	
PI506815	Japan	
PI506816	Japan	
PI506817	Japan	
PI506818	Japan	
PI506819	Japan	
PI506820	Japan	
PI506821	Japan	
PI506822	Japan	
PI506823	Japan	
PI506824	Japan	
PI506825	Japan	
PI506826	Japan	
PI506827	Japan	
PI506828	Japan	
PI506829	Japan	
PI506830	Japan	
PI506831	Japan	
PI506832	Japan	
PI506833	Japan	
PI506834	Japan	
PI506835	Japan	
PI506836	Japan	
PI506837	Japan	
PI506838A	Japan	
PI506838B	Japan	
PI506839	Japan	
PI506840A	Japan	
PI506840B	Japan	
PI506841	Japan	
PI506842	Japan	
PI506843	Japan	
PI506844	Japan	
PI506845	Japan	
PI506846	Japan	
PI506847	Japan	
PI506848	Japan	
PI506849	Japan	
PI506850	Japan	
PI506851	Japan	
PI506852	Japan	
PI506853	Japan	
PI506854	Japan	
PI506855	Japan	
PI506856	Japan	
PI506857	Japan	
PI506858	Japan	
PI506859	Japan	
PI506860	Japan	
PI506862	Japan	
PI506863	Japan	
PI506864A	Japan	
PI506864B	Japan	
PI506865	Japan	
PI506866	Japan	
PI506867	Japan	
PI506868	Japan	
PI506869	Japan	
PI506870	Japan	
PI506871	Japan	
PI506872	Japan	
PI506873	Japan	
PI506874	Japan	
PI506875	Japan	
PI506876	Japan	
PI506877	Japan	
PI506878	Japan	
PI506879	Japan	
PI506880	Japan	
PI506881	Japan	
PI506883	Japan	
PI506884	Japan	
PI506885	Japan	
PI506886	Japan	
PI506887	Japan	
PI506888	Japan	
PI506889	Japan	
PI506890	Japan	
PI506891	Japan	
PI506892	Japan	
PI506893	Japan	
PI506894	Japan	
PI506895	Japan	
PI506896	Japan	
PI506897	Japan	
PI506900	Japan	
PI506901	Japan	
PI506902	Japan	
PI506903	Japan	
PI506904	Japan	
PI506905	Japan	
PI506906	Japan	
PI506907	Japan	
PI506908	Japan	
PI506910	Japan	
PI506911	Japan	
PI506912	Japan	
PI506913	Japan	
PI506914	Japan	
PI506915	Japan	
PI506916	Japan	
PI506917	Japan	
PI506918	Japan	
PI506919	Japan	
PI506920	Japan	
PI506921	Japan	
PI506922	Japan	
PI506923	Japan	
PI506924	Japan	
PI506925	Japan	
PI506926	Japan	
PI506927	Japan	
PI506928	Japan	
PI506929	Japan	
PI506930	Japan	
PI506931	Japan	
PI506932	Japan	
PI506933	Japan	
PI506934	Japan	
PI506935	Japan	
PI506936	Japan	
PI506937	Japan	
PI506938	Japan	
PI506939	Japan	
PI506940	Japan	
PI506941	Japan	
PI506942	Japan	
PI506943	Japan	
PI506944	Japan	
PI506945	Japan	
PI506946	Japan	
PI506947	Japan	
PI506948	Japan	
PI506949	Japan	
PI506950	Japan	
PI506951	Japan	
PI506952	Japan	
PI506953	Japan	
PI506954	Japan	
PI506955	Japan	
PI506956	Japan	
PI506957	Japan	
PI506958	Japan	
PI506959	Japan	
PI506960	Japan	
PI506961	Japan	
PI506962	Japan	
PI506963	Japan	
PI506964	Japan	
PI506965	Japan	
PI506966	Japan	
PI506967	Japan	
PI506968	Japan	
PI506969	Japan	
PI506970	Japan	
PI506971	Japan	
PI506972	Japan	
PI506973	Japan	
PI506974	Japan	
PI506975	Japan	
PI506976	Japan	
PI506977	Japan	
PI506978	Japan	
PI506979	Japan	
PI506980	Japan	
PI506981	Japan	
PI506982	Japan	
PI506983	Japan	
PI506984	Japan	
PI506985	Japan	
PI506986	Japan	
PI506987	Japan	
PI506988	Japan	
PI506989	Japan	
PI506990	Japan	
PI506991	Japan	
PI506992	Japan	
PI506993	Japan	
PI506994	Japan	
PI506995	Japan	
PI506996	Japan	
PI506997	Japan	
PI506998	Japan	
PI506999	Japan	
PI507000	Japan	
PI507001	Japan	
PI507002	Japan	
PI507003	Japan	
PI507004	Japan	
PI507005	Japan	
PI507006	Japan	
PI507007	Japan	
PI507008	Japan	
PI507009	Japan	
PI507010	Japan	
PI507011	Japan	
PI507012	Japan	
PI507013	Japan	
PI507014	Japan	
PI507015	Japan	
PI507016	Japan	
PI507017	Japan	
PI507018	Japan	
PI507019	Japan	
PI507020	Japan	
PI507021	Japan	
PI507022	Japan	
PI507023	Japan	
PI507024	Japan	
PI507025	Japan	
PI507026	Japan	
PI507027	Japan	
PI507028	Japan	
PI507029	Japan	
PI507030	Japan	
PI507031	Japan	
PI507032	Japan	
PI507033	Japan	
PI507034	Japan	
PI507035	Japan	
PI507036	Japan	
PI507037	Japan	
PI507038	Japan	
PI507039	Japan	
PI507040	Japan	
PI507041	Japan	
PI507042	Japan	
PI507043	Japan	
PI507044	Japan	
PI507045	Japan	
PI507046	Japan	
PI507047	Japan	
PI507048	Japan	
PI507049	Japan	
PI507050	Japan	
PI507051	Japan	
PI507052	Japan	
PI507053	Japan	
PI507054	Japan	
PI507055	Japan	
PI507056	Japan	
PI507057	Japan	
PI507058	Japan	
PI507059	Japan	
PI507060	Japan	
PI507061	Japan	
PI507062A	Japan	
PI507062B	Japan	
PI507063	Japan	
PI507064	Japan	
PI507065	Japan	
PI507066	Japan	
PI507067	Japan	
PI507068	Japan	
PI507069	Japan	
PI507070	Japan	
PI507071A	Japan	
PI507071B	Japan	
PI507072	Japan	
PI507073	Japan	
PI507074	Japan	
PI507075	Japan	
PI507076	Japan	
PI507077	Japan	
PI507078	Japan	
PI507079	Japan	
PI507080	Japan	
PI507081	Japan	
PI507082A	Japan	
PI507082B	Japan	
PI507082C	Japan	
PI507084	Japan	
PI507085	Japan	
PI507086	Japan	
PI507087	Japan	
PI507088	Japan	
PI507089A	Japan	
PI507089B	Japan	
PI507090	Japan	
PI507091	Japan	
PI507092	Japan	
PI507093	Japan	
PI507094	Japan	
PI507095A	Japan	
PI507095B	Japan	
PI507096	Japan	
PI507097	Japan	
PI507098	Japan	
PI507099	Japan	
PI507100	Japan	
PI507102	Japan	
PI507103	Japan	
PI507104	Japan	
PI507105	Japan	
PI507106	Japan	
PI507107	Japan	
PI507108	Japan	
PI507109	Japan	
PI507110	Japan	
PI507111	Japan	
PI507112	Japan	
PI507113	Japan	
PI507114	Japan	
PI507115	Japan	
PI507116	Japan	
PI507117A	Japan	
PI507117B	Japan	
PI507118	Japan	
PI507119	Japan	
PI507120	Japan	
PI507121	Japan	
PI507122	Japan	
PI507123	Japan	
PI507124	Japan	
PI507125	Japan	
PI507126	Japan	
PI507127	Japan	
PI507128	Japan	
PI507130	Japan	
PI507131	Japan	
PI507132A	Japan	
PI507132B	Japan	
PI507133	Japan	
PI507134	Japan	
PI507135	Japan	
PI507136	Japan	
PI507137	Japan	
PI507138	Japan	
PI507139	Japan	
PI507140	Japan	
PI507141	Japan	
PI507142	Japan	
PI507143	Japan	
PI507144	Japan	
PI507145	Japan	
PI507146	Japan	
PI507147	Japan	
PI507148	Japan	
PI507149	Japan	
PI507150	Japan	
PI507151	Japan	
PI507152	Japan	
PI507153	Japan	
PI507154	Japan	
PI507155	Japan	
PI507156	Japan	
PI507157	Japan	
PI507158	Japan	
PI507159	Japan	
PI507160	Japan	
PI507161	Japan	
PI507162	Japan	
PI507163	Japan	
PI507164	Japan	
PI507165	Japan	
PI507166	Japan	
PI507167A	Japan	
PI507167B	Japan	
PI507168	Japan	
PI507169	Japan	
PI507170	Japan	
PI507171	Japan	
PI507172	Japan	
PI507173	Japan	
PI507174	Japan	
PI507175	Japan	
PI507176	Japan	
PI507177	Japan	
PI507178	Japan	
PI507179	Japan	
PI507180	Japan	
PI507181	Japan	
PI507182	Japan	
PI507183	Japan	
PI507184A	Japan	
PI507184B	Japan	
PI507185	Japan	
PI507186	Japan	
PI507187	Japan	
PI507188	Japan	
PI507189A	Japan	
PI507189B	Japan	
PI507190	Japan	
PI507191	Japan	
PI507192	Japan	
PI507193	Japan	
PI507194	Japan	
PI507195	Japan	
PI507196	Japan	
PI507197A	Japan	
PI507197B	Japan	
PI507198	Japan	
PI507199	Japan	
PI507200	Japan	
PI507201	Japan	
PI507202	Japan	
PI507203	Japan	
PI507204	Japan	
PI507205	Japan	
PI507206	Japan	
PI507207	Japan	
PI507208	Japan	
PI507209	Japan	
PI507210	Japan	
PI507211	Japan	
PI507212	Japan	
PI507213	Japan	
PI507214	Japan	
PI507215	Japan	
PI507216A	Japan	
PI507216B	Japan	
PI507217	Japan	
PI507218	Japan	
PI507219	Japan	
PI507220	Japan	
PI507221	Japan	
PI507222	Japan	
PI507223	Japan	
PI507224	Japan	
PI507225	Japan	
PI507226A	Japan	
PI507226B	Japan	
PI507227	Japan	
PI507228	Japan	
PI507229	Japan	
PI507230	Japan	
PI507231	Japan	
PI507232	Japan	
PI507233	Japan	
PI507234	Japan	
PI507235	Japan	
PI507236	Japan	
PI507237	Japan	
PI507238	Japan	
PI507239	Japan	
PI507240	Japan	
PI507241	Japan	
PI507242	Japan	
PI507243	Japan	
PI507244	Japan	
PI507245	Japan	
PI507246	Japan	
PI507247	Japan	
PI507248	Japan	
PI507249	Japan	
PI507250	Japan	
PI507251	Japan	
PI507252	Japan	
PI507253	Japan	
PI507254	Japan	
PI507255	Japan	
PI507256	Japan	
PI507257	Japan	
PI507258	Japan	
PI507259	Japan	
PI507260	Japan	
PI507261	Japan	
PI507262	Japan	
PI507263	Japan	
PI507264	Japan	
PI507265	Japan	
PI507266	Japan	
PI507267	Japan	
PI507268	Japan	
PI507269	Japan	
PI507270	Japan	
PI507271	Japan	
PI507272	Japan	
PI507273	Japan	
PI507275	Japan	
PI507276	Japan	
PI507277	Japan	
PI507278	Japan	
PI507279	Japan	
PI507280	Japan	
PI507281	Japan	
PI507282	Japan	
PI507283	Japan	
PI507284	Japan	
PI507285	Japan	
PI507286A	Japan	
PI507286B	Japan	
PI507286C	Japan	
PI507287	Japan	
PI507288	Japan	
PI507290	Japan	
PI507291	Japan	
PI507292	Japan	
PI507293A	Japan	
PI507293B	Japan	
PI507294A	Japan	
PI507294B	Japan	
PI507295	Japan	
PI507296	Japan	
PI507297	Japan	
PI507298	Japan	
PI507299	Japan	
PI507300	Japan	
PI507301	Japan	
PI507302	Japan	
PI507303	Japan	
PI507304	Japan	
PI507305	Japan	
PI507306	Japan	
PI507307	Japan	
PI507308	Japan	
PI507309	Japan	
PI507310	Japan	
PI507311	Japan	
PI507312	Japan	
PI507313	Japan	
PI507314	Japan	
PI507315	Japan	
PI507316	Japan	
PI507317	Japan	
PI507318	Japan	
PI507319	Japan	
PI507320A	Japan	
PI507320B	Japan	
PI507321	Japan	
PI507322	Japan	
PI507323	Japan	
PI507324	Japan	
PI507325	Japan	
